Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_x_Age,Rk_x_G,Rk_x_GS,Rk_x_MP,Age_x_G,Age_x_GS,Age_x_MP,G_x_GS,G_x_MP,pca_1,pca_2,pca_3,pca_4,pca_5
3.0,Nickeil Alexander-Walker,SG,25.0,MIN,16.0,1.0,23.6,2.6,7.0,0.366,1.5,5.1,0.296,1.1,1.9,0.548,0.473,0.6,0.6,1.0,0.3,1.4,1.8,2.3,0.6,0.4,0.9,1.5,7.3,75.0,48.0,3.0,70.80000000000001,400.0,25.0,590.0,16.0,377.6,0.9507838049267027,1.8641870618069099,-3.0543129660907393,0.9702578119193374,0.19411432353910432
7.0,Kyle Anderson,PF,30.0,MIN,15.0,1.0,15.4,1.7,3.8,0.456,0.1,0.5,0.25,1.6,3.3,0.49,0.474,0.7,0.8,0.833,1.2,1.5,2.7,2.5,0.7,0.3,0.7,1.7,4.3,210.0,105.0,7.0,107.8,450.0,30.0,462.0,15.0,231.0,0.713920496369326,0.41222599709034696,-3.2674211281203918,3.1317454138552883,2.066723250749459
9.0,Cole Anthony,PG,23.0,ORL,7.0,0.0,14.7,1.9,5.9,0.317,0.3,1.9,0.154,1.6,4.0,0.393,0.341,1.1,1.3,0.889,0.3,1.9,2.1,1.3,0.6,0.1,0.7,2.3,5.1,207.0,63.0,0.0,132.29999999999998,161.0,0.0,338.09999999999997,0.0,102.89999999999999,-4.563400069880593,0.998274578069992,-1.9062708317395514,-1.098914479675,-1.457777931297617
12.0,Nicolas Batum,PF,35.0,PHI,6.0,0.0,28.3,2.0,4.8,0.414,1.5,3.7,0.409,0.5,1.2,0.429,0.569,0.8,1.3,0.625,1.5,4.3,5.8,1.3,0.2,0.8,0.8,2.2,6.3,420.0,72.0,0.0,339.6,210.0,0.0,990.5,0.0,169.8,-0.6992262443089308,-2.153759874219025,-2.5773745640628283,0.1123860415992269,-0.6654647523935096
14.0,Malik Beasley,SG,27.0,MIL,6.0,2.0,21.8,3.5,6.8,0.512,1.8,4.2,0.44,1.7,2.7,0.625,0.646,0.0,0.0,0.0,0.2,2.3,2.5,0.7,0.7,0.0,0.5,1.5,8.8,378.0,84.0,28.0,305.2,162.0,54.0,588.6,12.0,130.8,-2.488451789627669,-0.14967330521743868,-2.3301103054788666,1.886124704593613,1.6112527878242058
18.0,Anthony Black,PG,20.0,ORL,2.0,0.0,5.5,1.5,3.5,0.429,0.0,1.0,0.0,1.5,2.5,0.6,0.429,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,3.0,360.0,36.0,0.0,99.0,40.0,0.0,110.0,0.0,11.0,-2.4425541506287742,-0.7333057637771279,1.2512572212944304,3.413752965489005,-2.4421001837979506
19.0,Bojan Bogdanovi?,SF,34.0,NYK,4.0,0.0,12.8,1.8,6.0,0.292,1.5,3.8,0.4,0.3,2.3,0.111,0.417,1.0,1.8,0.571,0.3,2.8,3.0,1.0,0.0,0.3,0.3,0.8,6.0,646.0,76.0,0.0,243.20000000000002,136.0,0.0,435.20000000000005,0.0,51.2,1.2455870581556894,4.142529481708244,-1.3746952336020566,-2.2086367634978563,-1.4776152367051871
20.0,Bol Bol,PF,24.0,PHO,3.0,0.0,4.3,0.3,1.0,0.333,0.0,0.0,0.0,0.3,1.0,0.333,0.333,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.3,0.0,0.0,0.7,0.7,480.0,60.0,0.0,86.0,72.0,0.0,103.19999999999999,0.0,12.899999999999999,-1.3477952829174722,2.526044835765614,-1.761969426880607,-0.8005309824404853,0.19687504003910836
22.0,Brandon Boston Jr.,SF,22.0,LAC,3.0,0.0,3.3,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.3,0.5,0.5,0.3,0.7,0.5,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.7,1.7,484.0,66.0,0.0,72.6,66.0,0.0,72.6,0.0,9.899999999999999,-2.178071991573669,0.4208235813587588,-0.9465187703777326,0.034091154836573004,-1.0302176609530227
23.0,Christian Braun,SG,22.0,DEN,12.0,0.0,17.0,1.9,4.5,0.426,0.3,1.5,0.222,1.6,3.0,0.528,0.463,0.9,1.3,0.688,0.8,1.9,2.7,0.8,0.2,0.4,0.1,1.5,5.1,506.0,276.0,0.0,391.0,264.0,0.0,374.0,0.0,204.0,1.8720092432215987,0.5120854429872503,1.7281322858729649,2.9159663821577753,-2.4437153582015116
26.0,Kendall Brown,SG,20.0,IND,7.0,0.0,3.6,0.3,0.9,0.333,0.0,0.0,0.0,0.3,0.9,0.333,0.333,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.1,0.4,0.3,0.6,520.0,182.0,0.0,93.60000000000001,140.0,0.0,72.0,0.0,25.2,-1.0371499955022565,0.5570830835819812,1.0963759555590804,1.9623331076818928,-2.5604934363739345
33.0,Amir Coffey,SF,26.0,LAC,6.0,3.0,18.7,1.2,3.7,0.318,0.5,1.8,0.273,0.7,1.8,0.364,0.386,0.0,0.0,0.0,0.3,1.3,1.7,0.3,0.3,0.2,0.8,1.0,2.8,858.0,198.0,99.0,617.1,156.0,78.0,486.2,18.0,112.19999999999999,-0.003335259046332461,3.289918577714299,1.300998184036125,-0.6142105058930717,-0.22262276990340218
35.0,Pat Connaughton,SF,31.0,MIL,6.0,0.0,20.7,1.8,4.2,0.44,0.5,1.8,0.273,1.3,2.3,0.571,0.5,0.3,0.3,1.0,0.5,3.3,3.8,2.2,1.0,0.2,0.5,1.0,4.5,1085.0,210.0,0.0,724.5,186.0,0.0,641.6999999999999,0.0,124.19999999999999,-3.8632355115797146,-1.4418966131812938,-0.8803942863431351,0.3175493241635514,-0.2288349859064827
36.0,Jae Crowder,PF,33.0,MIL,4.0,0.0,10.5,0.8,3.0,0.25,0.3,1.8,0.143,0.5,1.3,0.4,0.292,0.5,0.5,1.0,0.5,1.0,1.5,0.5,0.0,0.5,0.0,1.0,2.3,1188.0,144.0,0.0,378.0,132.0,0.0,346.5,0.0,42.0,1.6544249990803332,-1.7683635167038747,-0.10685183120179445,0.06344548734571738,-2.0693226294361122
37.0,Dyson Daniels,PG,20.0,NOP,3.0,0.0,5.7,0.7,2.0,0.333,0.0,0.7,0.0,0.7,1.3,0.5,0.333,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,0.3,0.0,1.3,740.0,111.0,0.0,210.9,60.0,0.0,114.0,0.0,17.1,-2.799029144576214,1.5839126038445148,-0.8962039144255828,-0.9414927455712429,2.0232516589991567
41.0,Spencer Dinwiddie,PG,30.0,LAL,5.0,0.0,14.6,1.0,2.8,0.357,0.4,1.6,0.25,0.6,1.2,0.5,0.429,0.6,1.2,0.5,0.2,1.2,1.4,1.6,0.4,0.2,0.2,1.4,3.0,1230.0,205.0,0.0,598.6,150.0,0.0,438.0,0.0,73.0,7.102752474323962,4.0147463084859325,-0.22177471580505853,-0.3949731375938305,0.7757196269707166
48.0,Drew Eubanks,C,26.0,PHO,3.0,0.0,12.3,2.3,4.0,0.583,0.0,0.0,0.0,2.3,4.0,0.583,0.583,1.0,1.0,1.0,0.0,1.3,1.3,0.0,0.7,0.3,0.7,2.0,5.7,1248.0,144.0,0.0,590.4000000000001,78.0,0.0,319.8,0.0,36.900000000000006,-4.6280585908226906,-0.9639522711476722,0.5871629617271323,-1.077051195910992,-1.4456508440724252
49.0,Dante Exum,PG,28.0,DAL,21.0,0.0,6.9,0.8,2.1,0.364,0.3,1.0,0.35,0.4,1.1,0.375,0.443,0.2,0.3,0.667,0.1,0.7,0.8,0.6,0.1,0.0,0.2,0.4,2.0,1372.0,1029.0,0.0,338.1,588.0,0.0,193.20000000000002,0.0,144.9,1.6440819545165748,-0.39947855477066874,0.8575097067350194,0.34120190008283047,-0.08632119183138708
50.0,Markelle Fultz,PG,25.0,ORL,7.0,0.0,15.1,2.9,4.9,0.588,0.0,0.1,0.0,2.9,4.7,0.606,0.588,0.7,1.3,0.556,1.0,1.0,2.0,1.1,0.4,0.0,1.1,1.7,6.4,1250.0,350.0,0.0,755.0,175.0,0.0,377.5,0.0,105.7,-2.5946527950777063,-0.7466906802596047,0.7274177643543757,0.8558593849758841,0.39434299295462805
52.0,Danilo Gallinari,SF,35.0,MIL,3.0,0.0,12.3,1.3,2.7,0.5,0.0,0.7,0.0,1.3,2.0,0.667,0.5,1.0,1.3,0.75,0.3,2.7,3.0,0.7,0.0,0.0,0.3,0.0,3.7,1820.0,156.0,0.0,639.6,105.0,0.0,430.5,0.0,36.900000000000006,-0.7396295902081732,-0.9839810866612921,0.7748589050584208,1.6167039983997014,2.3486792935774896
56.0,Josh Giddey,SG,21.0,OKC,10.0,8.0,18.1,3.4,7.5,0.453,1.2,3.4,0.353,2.2,4.1,0.537,0.533,0.7,0.8,0.875,0.7,2.9,3.6,2.1,0.2,0.4,1.2,0.9,8.7,1176.0,560.0,448.0,1013.6000000000001,210.0,168.0,380.1,80.0,181.0,5.1587413892450815,-3.9386011947901354,0.32933162340154976,-2.471812326967959,-0.8481040331655781
61.0,A.J. Green,SG,24.0,MIL,6.0,0.0,11.2,1.0,2.7,0.375,0.3,1.8,0.182,0.7,0.8,0.8,0.438,0.5,0.5,1.0,0.0,1.5,1.5,0.3,0.0,0.0,0.2,1.5,2.8,1464.0,366.0,0.0,683.1999999999999,144.0,0.0,268.79999999999995,0.0,67.19999999999999,3.129033705116212,-0.111802460956279,4.0230483456775765,2.2481842372173926,-1.0112678564151534
62.0,Josh Green,SG,23.0,DAL,22.0,0.0,18.1,1.6,3.9,0.424,1.0,2.7,0.39,0.6,1.2,0.5,0.559,0.6,0.9,0.737,1.0,1.6,2.5,1.0,0.8,0.1,0.3,1.3,5.0,1426.0,1364.0,0.0,1122.2,506.0,0.0,416.3,0.0,398.20000000000005,-4.658963744821421,0.8804576631146745,0.9745394891831289,-3.182521992480394,-1.2379499960161338
63.0,Rui Hachimura,PF,25.0,LAL,5.0,5.0,30.4,3.0,7.6,0.395,1.0,2.8,0.357,2.0,4.8,0.417,0.461,0.8,1.6,0.5,1.2,2.6,3.8,0.8,0.0,0.0,0.4,1.6,7.8,1575.0,315.0,315.0,1915.1999999999998,125.0,125.0,760.0,25.0,152.0,-2.4634028209516643,0.6192220022137854,0.9182963984016759,-1.6667105676051774,1.5258026158442282
65.0,Tim Hardaway Jr.,SF,31.0,DAL,14.0,0.0,12.7,1.6,4.1,0.379,0.9,2.6,0.351,0.6,1.5,0.429,0.491,0.3,0.6,0.5,0.1,1.6,1.8,0.4,0.4,0.1,0.1,0.7,4.4,2015.0,910.0,0.0,825.5,434.0,0.0,393.7,0.0,177.79999999999998,-1.6487892480929291,-1.9716392041994413,0.6491541527413955,-0.5358025743584199,0.6351863191425562
67.0,Jaden Hardy,SG,21.0,DAL,19.0,0.0,6.8,1.5,3.6,0.426,0.6,1.4,0.407,0.9,2.2,0.439,0.507,0.6,0.8,0.733,0.1,0.7,0.8,0.9,0.2,0.0,0.4,0.7,4.2,1407.0,1273.0,0.0,455.59999999999997,399.0,0.0,142.79999999999998,0.0,129.2,3.3313315576088147,-1.742842559167187,3.545435293604298,0.017372480802856246,-1.2408836095111635
68.0,Gary Harris,SG,29.0,ORL,6.0,6.0,26.5,1.3,4.7,0.286,1.2,3.7,0.318,0.2,1.0,0.167,0.411,0.3,0.3,1.0,0.8,1.2,2.0,0.7,1.2,0.5,0.3,3.0,4.2,1972.0,408.0,408.0,1802.0,174.0,174.0,768.5,36.0,159.0,-2.199482616840097,-0.44720916402266675,1.247032312190583,0.09824589933063411,1.5863475437262555
72.0,Sam Hauser,SF,26.0,BOS,19.0,0.0,14.9,1.9,4.4,0.429,1.4,3.7,0.38,0.5,0.7,0.692,0.589,0.2,0.2,1.0,0.4,1.7,2.2,0.6,0.3,0.2,0.2,1.1,5.4,1872.0,1368.0,0.0,1072.8,494.0,0.0,387.40000000000003,0.0,283.1,-2.2031317323099877,-0.08399391388111543,2.653477912125243,-0.3804654069606466,1.5938689320725246
77.0,Buddy Hield,SG,31.0,PHI,4.0,0.0,12.8,1.8,4.3,0.412,1.5,3.3,0.462,0.3,1.0,0.25,0.588,0.5,0.5,1.0,0.5,0.8,1.3,0.5,0.0,0.3,0.5,1.0,5.5,2387.0,308.0,0.0,985.6,124.0,0.0,396.8,0.0,51.2,-4.284299447803401,-1.3220468708049244,1.7385263845946397,-0.5015562791877651,0.5023480338855058
78.0,Haywood Highsmith,PF,27.0,MIA,5.0,0.0,25.2,2.0,5.6,0.357,0.6,3.2,0.188,1.4,2.4,0.583,0.411,0.2,0.2,1.0,0.4,2.4,2.8,1.6,0.2,0.2,0.8,2.8,4.8,2106.0,390.0,0.0,1965.6,135.0,0.0,680.4,0.0,126.0,0.6626960641736153,-1.2653695158839662,2.429215919182392,-0.2322493457458365,0.1439240055734567
86.0,Joe Ingles,SF,36.0,ORL,7.0,0.0,9.7,0.6,1.7,0.333,0.3,1.0,0.286,0.3,0.7,0.4,0.417,0.1,0.3,0.5,0.3,1.6,1.9,1.7,0.4,0.0,0.0,0.4,1.6,3096.0,602.0,0.0,834.1999999999999,252.0,0.0,349.2,0.0,67.89999999999999,,,,,
90.0,Andre Jackson Jr.,SG,22.0,MIL,5.0,0.0,12.0,1.0,2.2,0.455,0.4,1.2,0.333,0.6,1.0,0.6,0.545,0.0,0.0,0.0,1.0,1.2,2.2,2.0,1.0,0.2,0.6,2.0,2.4,1980.0,450.0,0.0,1080.0,110.0,0.0,264.0,0.0,60.0,,,,,
91.0,Isaiah Jackson,C,22.0,IND,15.0,0.0,10.3,1.5,2.9,0.535,0.0,0.0,0.0,1.5,2.9,0.535,0.535,0.7,1.2,0.611,1.4,1.8,3.2,0.5,0.2,0.9,0.3,1.6,3.8,2002.0,1365.0,0.0,937.3000000000001,330.0,0.0,226.60000000000002,0.0,154.5,,,,,
92.0,Reggie Jackson,PG,33.0,DEN,12.0,0.0,9.8,1.3,4.0,0.333,0.7,1.9,0.348,0.7,2.1,0.32,0.417,0.2,0.2,1.0,0.2,1.1,1.3,1.0,0.2,0.1,0.7,1.0,3.5,3036.0,1104.0,0.0,901.6,396.0,0.0,323.40000000000003,0.0,117.60000000000001,,,,,
95.0,DaQuan Jeffries,SG,26.0,NYK,4.0,0.0,5.0,0.8,2.0,0.375,0.5,1.3,0.4,0.3,0.8,0.333,0.5,0.0,0.0,0.0,0.3,0.8,1.0,0.0,0.3,0.0,0.0,0.5,2.0,2470.0,380.0,0.0,475.0,104.0,0.0,130.0,0.0,20.0,,,,,
96.0,Isaiah Joe,SG,24.0,OKC,10.0,2.0,17.3,2.4,5.4,0.444,1.6,3.9,0.41,0.8,1.5,0.533,0.593,0.0,0.0,0.0,0.4,1.8,2.2,1.0,0.5,0.0,0.5,1.0,6.4,2304.0,960.0,192.0,1660.8000000000002,240.0,48.0,415.20000000000005,20.0,173.0,,,,,
102.0,DeAndre Jordan,C,35.0,DEN,2.0,0.0,6.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.5,0.0,0.5,0.5,0.0,2.0,2.0,3570.0,204.0,0.0,663.0,70.0,0.0,227.5,0.0,13.0,,,,,
104.0,Maxi Kleber,C,32.0,DAL,13.0,0.0,16.8,1.2,3.0,0.41,0.9,2.2,0.429,0.3,0.8,0.364,0.564,0.3,0.5,0.667,0.3,1.6,1.9,1.0,0.2,0.3,0.4,1.5,3.7,3328.0,1352.0,0.0,1747.2,416.0,0.0,537.6,0.0,218.4,,,,,
105.0,Luke Kornet,C,28.0,BOS,13.0,0.0,10.2,1.1,1.6,0.667,0.0,0.0,0.0,1.1,1.6,0.667,0.667,0.8,1.0,0.846,1.5,1.7,3.2,0.5,0.1,0.4,0.5,0.8,3.0,2940.0,1365.0,0.0,1071.0,364.0,0.0,285.59999999999997,0.0,132.6,,,,,
106.0,A.J. Lawson,SG,23.0,DAL,10.0,0.0,3.0,0.4,0.9,0.444,0.2,0.6,0.333,0.2,0.3,0.667,0.556,0.1,0.2,0.5,0.1,0.2,0.3,0.0,0.0,0.1,0.0,0.1,1.1,2438.0,1060.0,0.0,318.0,230.0,0.0,69.0,0.0,30.0,,,,,
108.0,Caris LeVert,SG,29.0,CLE,11.0,1.0,25.3,4.0,9.3,0.431,0.5,3.0,0.182,3.5,6.3,0.551,0.461,1.5,2.4,0.654,0.7,2.9,3.6,2.3,0.8,0.5,1.3,1.3,10.1,3132.0,1188.0,108.0,2732.4,319.0,29.0,733.7,11.0,278.3,,,,,
115.0,Kevin Love,PF,35.0,MIA,5.0,0.0,6.4,0.8,1.8,0.444,0.2,0.8,0.25,0.6,1.0,0.6,0.5,0.0,0.0,0.0,0.2,2.6,2.8,0.8,0.0,0.0,0.4,0.4,1.8,4025.0,575.0,0.0,736.0,175.0,0.0,224.0,0.0,32.0,,,,,
118.0,Naji Marshall,SF,26.0,NOP,4.0,0.0,21.0,3.0,7.0,0.429,1.5,3.8,0.4,1.5,3.3,0.462,0.536,1.5,1.5,1.0,0.8,2.0,2.8,1.3,0.5,0.5,0.5,2.3,9.0,3068.0,472.0,0.0,2478.0,104.0,0.0,546.0,0.0,84.0,,,,,
119.0,Caleb Martin,SF,28.0,MIA,5.0,5.0,35.2,4.2,9.0,0.467,2.2,5.0,0.44,2.0,4.0,0.5,0.589,1.0,1.0,1.0,1.0,2.6,3.6,1.4,0.6,0.0,0.6,2.8,11.6,3332.0,595.0,595.0,4188.8,140.0,140.0,985.6000000000001,25.0,176.0,,,,,
121.0,Miles McBride,PG,23.0,NYK,13.0,2.0,26.7,4.2,9.5,0.435,1.9,5.2,0.368,2.2,4.3,0.518,0.536,0.8,0.9,0.833,0.5,1.7,2.2,1.9,0.5,0.2,0.8,2.3,11.0,2783.0,1573.0,242.0,3230.7,299.0,46.0,614.1,26.0,347.09999999999997,,,,,
125.0,Doug McDermott,SF,32.0,IND,10.0,0.0,6.4,0.5,1.1,0.455,0.3,0.8,0.375,0.2,0.3,0.667,0.591,0.0,0.0,0.0,0.2,0.1,0.3,0.7,0.0,0.2,0.1,0.5,1.3,4000.0,1250.0,0.0,800.0,320.0,0.0,204.8,0.0,64.0,,,,,
131.0,Patty Mills,PG,35.0,MIA,3.0,0.0,17.3,2.0,5.7,0.353,1.0,3.7,0.273,1.0,2.0,0.5,0.441,1.0,1.3,0.75,0.3,0.0,0.3,1.0,0.3,0.0,0.3,0.7,6.0,4585.0,393.0,0.0,2266.3,105.0,0.0,605.5,0.0,51.900000000000006,,,,,
136.0,Wendell Moore Jr.,SG,22.0,MIN,6.0,0.0,3.0,0.5,1.2,0.429,0.2,0.7,0.25,0.3,0.5,0.667,0.5,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.0,0.2,0.5,1.2,2992.0,816.0,0.0,408.0,132.0,0.0,66.0,0.0,18.0,,,,,
137.0,Marcus Morris,PF,34.0,CLE,9.0,1.0,15.3,2.4,5.3,0.458,1.0,2.6,0.391,1.4,2.8,0.52,0.552,0.2,0.3,0.667,0.2,2.6,2.8,0.3,0.4,0.0,0.3,0.9,6.1,4658.0,1233.0,137.0,2096.1,306.0,34.0,520.2,9.0,137.70000000000002,,,,,
139.0,Monte Morris,PG,28.0,MIN,9.0,0.0,7.4,1.0,3.3,0.3,0.1,1.6,0.071,0.9,1.8,0.5,0.317,0.2,0.2,1.0,0.1,0.6,0.7,1.0,0.2,0.1,0.0,0.7,2.3,3892.0,1251.0,0.0,1028.6000000000001,252.0,0.0,207.20000000000002,0.0,66.60000000000001,,,,,
