Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_x_Age,Rk_x_G,Rk_x_GS,Rk_x_MP,Age_x_G,Age_x_GS,Age_x_MP,G_x_GS,G_x_MP,pca_1,pca_2,pca_3,pca_4,pca_5
142.0,Svi Mykhailiuk,SF,26.0,BOS,8.0,0.0,4.0,0.4,1.5,0.25,0.3,1.1,0.222,0.1,0.4,0.333,0.333,0.0,0.0,0.0,0.1,0.5,0.6,0.1,0.1,0.0,0.3,0.4,1.0,3692.0,1136.0,0.0,568.0,208.0,0.0,104.0,0.0,32.0,,,,,
146.0,Georges Niang,PF,30.0,CLE,10.0,0.0,12.1,0.9,4.1,0.22,0.3,2.3,0.13,0.6,1.8,0.333,0.256,0.7,0.8,0.875,0.3,0.9,1.2,0.4,0.4,0.2,0.7,1.8,2.8,4380.0,1460.0,0.0,1766.6,300.0,0.0,363.0,0.0,121.0,,,,,
147.0,Zeke Nnaji,PF,23.0,DEN,3.0,0.0,4.7,0.7,1.0,0.667,0.0,0.0,0.0,0.7,1.0,0.667,0.667,0.3,0.7,0.5,0.7,0.0,0.7,0.0,0.0,0.3,0.7,0.3,1.7,3381.0,441.0,0.0,690.9,69.0,0.0,108.10000000000001,0.0,14.100000000000001,,,,,
149.0,Royce O'Neale,SF,30.0,PHO,4.0,2.0,26.0,1.8,5.5,0.318,1.5,4.5,0.333,0.3,1.0,0.25,0.455,0.0,0.0,0.0,1.3,3.5,4.8,1.0,0.3,0.0,0.5,2.8,5.0,4470.0,596.0,298.0,3874.0,120.0,60.0,780.0,8.0,104.0,,,,,
151.0,Josh Okogie,SG,25.0,PHO,4.0,0.0,7.3,1.3,2.3,0.556,0.3,0.8,0.333,1.0,1.5,0.667,0.611,0.8,1.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.8,3.5,3775.0,604.0,0.0,1102.3,100.0,0.0,182.5,0.0,29.2,,,,,
152.0,Isaac Okoro,SF,23.0,CLE,12.0,7.0,21.9,2.1,5.8,0.357,0.8,2.9,0.257,1.3,2.9,0.457,0.421,0.6,0.8,0.778,0.4,1.3,1.8,1.1,0.9,0.3,0.9,2.5,5.5,3496.0,1824.0,1064.0,3328.7999999999997,276.0,161.0,503.7,84.0,262.79999999999995,,,,,
154.0,Cameron Payne,PG,29.0,PHI,5.0,0.0,12.2,2.0,5.0,0.4,1.6,3.6,0.444,0.4,1.4,0.286,0.56,0.0,0.0,0.0,0.0,1.2,1.2,1.4,0.2,0.8,0.6,2.0,5.6,4466.0,770.0,0.0,1878.8,145.0,0.0,353.79999999999995,0.0,61.0,,,,,
156.0,Mason Plumlee,C,33.0,LAC,6.0,0.0,11.0,1.2,3.0,0.389,0.0,0.0,0.0,1.2,3.0,0.389,0.389,0.8,1.3,0.625,1.2,2.2,3.3,0.7,0.5,0.3,0.3,2.2,3.2,5148.0,936.0,0.0,1716.0,198.0,0.0,363.0,0.0,66.0,,,,,
160.0,Dwight Powell,C,32.0,DAL,13.0,0.0,3.4,0.1,0.2,0.333,0.0,0.0,0.0,0.1,0.2,0.333,0.333,0.3,0.5,0.667,0.2,0.7,0.9,0.2,0.1,0.0,0.2,0.7,0.5,5120.0,2080.0,0.0,544.0,416.0,0.0,108.8,0.0,44.199999999999996,,,,,
162.0,Taurean Prince,PF,29.0,LAL,5.0,0.0,22.2,2.4,5.8,0.414,1.0,3.4,0.294,1.4,2.4,0.583,0.5,1.6,1.6,1.0,0.2,2.2,2.4,0.6,0.2,0.4,0.2,1.8,7.4,4698.0,810.0,0.0,3596.4,145.0,0.0,643.8,0.0,111.0,,,,,
163.0,Payton Pritchard,PG,26.0,BOS,19.0,0.0,18.7,2.3,5.5,0.419,1.2,3.2,0.383,1.1,2.4,0.467,0.529,0.6,0.6,0.917,0.7,1.2,1.9,2.1,0.2,0.0,0.7,1.2,6.4,4238.0,3097.0,0.0,3048.1,494.0,0.0,486.2,0.0,355.3,,,,,
165.0,Neemias Queta,C,24.0,BOS,3.0,0.0,4.3,0.7,1.0,0.667,0.0,0.0,0.0,0.7,1.0,0.667,0.667,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.3,0.0,0.0,1.3,3960.0,495.0,0.0,709.5,72.0,0.0,103.19999999999999,0.0,12.899999999999999,,,,,
167.0,Paul Reed,C,24.0,PHI,6.0,0.0,7.2,0.7,1.5,0.444,0.0,0.0,0.0,0.7,1.5,0.444,0.444,0.2,0.3,0.5,1.5,1.2,2.7,0.3,0.2,0.5,0.5,1.2,1.5,4008.0,1002.0,0.0,1202.4,144.0,0.0,172.8,0.0,43.2,,,,,
168.0,Naz Reid,C,24.0,MIN,16.0,0.0,22.6,4.1,8.9,0.458,1.6,4.3,0.362,2.5,4.6,0.548,0.546,1.4,1.9,0.71,0.6,3.1,3.7,1.0,0.5,0.8,0.9,2.0,11.1,4032.0,2688.0,0.0,3796.8,384.0,0.0,542.4000000000001,0.0,361.6,,,,,
169.0,Duncan Robinson,SF,29.0,MIA,5.0,0.0,12.0,1.0,3.2,0.313,0.6,2.6,0.231,0.4,0.6,0.667,0.406,0.0,0.0,0.0,0.0,1.0,1.0,1.2,0.4,0.0,1.0,1.2,2.6,4901.0,845.0,0.0,2028.0,145.0,0.0,348.0,0.0,60.0,,,,,
172.0,Jeremiah Robinson-Earl,PF,23.0,NOP,1.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3956.0,172.0,0.0,860.0,23.0,0.0,115.0,0.0,5.0,,,,,
176.0,Ben Sheppard,SG,22.0,IND,17.0,2.0,19.7,1.8,4.2,0.437,1.1,2.9,0.38,0.7,1.2,0.571,0.57,0.4,0.5,0.778,0.6,2.4,3.0,1.0,0.5,0.1,0.6,1.9,5.2,3872.0,2992.0,352.0,3467.2,374.0,44.0,433.4,34.0,334.9,,,,,
179.0,Jalen Smith,C,23.0,IND,7.0,0.0,6.0,0.4,1.1,0.375,0.3,0.6,0.5,0.1,0.6,0.25,0.5,0.7,1.1,0.625,1.0,1.0,2.0,0.3,0.3,0.1,0.6,1.1,1.9,4117.0,1253.0,0.0,1074.0,161.0,0.0,138.0,0.0,42.0,,,,,
180.0,Jaden Springer,PG,21.0,BOS,4.0,0.0,5.5,0.5,0.8,0.667,0.0,0.0,0.0,0.5,0.8,0.667,0.667,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.0,0.3,0.5,0.3,1.0,3780.0,720.0,0.0,990.0,84.0,0.0,115.5,0.0,22.0,,,,,
181.0,Julian Strawther,SF,21.0,DEN,3.0,0.0,5.3,0.7,2.0,0.333,0.3,1.3,0.25,0.3,0.7,0.5,0.417,0.7,1.3,0.5,0.0,0.7,0.7,0.0,0.3,0.0,0.3,1.0,2.3,3801.0,543.0,0.0,959.3,63.0,0.0,111.3,0.0,15.899999999999999,,,,,
182.0,Max Strus,SF,27.0,CLE,12.0,12.0,36.2,3.5,8.6,0.408,2.1,6.0,0.347,1.4,2.6,0.548,0.529,0.4,0.4,1.0,0.7,4.7,5.3,2.9,0.8,0.0,1.3,3.4,9.5,4914.0,2184.0,2184.0,6588.400000000001,324.0,324.0,977.4000000000001,144.0,434.40000000000003,,,,,
187.0,Tristan Thompson,C,32.0,CLE,10.0,0.0,8.7,0.7,1.6,0.438,0.0,0.0,0.0,0.7,1.6,0.438,0.438,0.1,0.2,0.5,1.0,1.0,2.0,1.0,0.1,0.5,0.2,0.9,1.5,5984.0,1870.0,0.0,1626.8999999999999,320.0,0.0,278.4,0.0,87.0,,,,,
189.0,Obi Toppin,PF,25.0,IND,17.0,0.0,20.2,4.3,7.9,0.541,1.2,3.3,0.357,3.1,4.6,0.671,0.615,1.1,1.5,0.76,0.6,3.8,4.4,1.7,0.4,0.4,0.8,1.2,10.9,4725.0,3213.0,0.0,3817.7999999999997,425.0,0.0,505.0,0.0,343.4,,,,,
195.0,Gabe Vincent,PG,27.0,LAL,5.0,0.0,13.8,0.6,2.4,0.25,0.2,1.4,0.143,0.4,1.0,0.4,0.292,0.0,0.0,0.0,0.2,1.4,1.6,0.6,0.4,0.0,0.6,1.6,1.4,5265.0,975.0,0.0,2691.0,135.0,0.0,372.6,0.0,69.0,,,,,
196.0,Dean Wade,PF,27.0,CLE,3.0,1.0,21.0,1.3,4.3,0.308,1.0,3.3,0.3,0.3,1.0,0.333,0.423,0.0,0.0,0.0,0.3,1.7,2.0,1.7,0.3,0.7,0.7,1.3,3.7,5292.0,588.0,196.0,4116.0,81.0,27.0,567.0,3.0,63.0,,,,,
198.0,Moritz Wagner,C,26.0,ORL,7.0,0.0,15.0,2.3,5.1,0.444,0.3,1.3,0.222,2.0,3.9,0.519,0.472,1.4,2.4,0.588,1.6,2.9,4.4,0.3,0.9,0.4,1.1,3.0,6.3,5148.0,1386.0,0.0,2970.0,182.0,0.0,390.0,0.0,105.0,,,,,
199.0,Jarace Walker,PF,20.0,IND,9.0,0.0,3.4,0.3,1.1,0.3,0.0,0.3,0.0,0.3,0.8,0.429,0.3,0.2,0.3,0.667,0.1,0.3,0.4,0.4,0.2,0.1,0.7,0.2,0.9,3980.0,1791.0,0.0,676.6,180.0,0.0,68.0,0.0,30.599999999999998,,,,,
200.0,Cason Wallace,SG,20.0,OKC,10.0,0.0,19.8,1.6,4.1,0.39,0.9,2.8,0.321,0.7,1.3,0.538,0.5,0.1,0.2,0.5,0.7,0.6,1.3,1.0,0.9,0.2,0.4,1.4,4.2,4000.0,2000.0,0.0,3960.0,200.0,0.0,396.0,0.0,198.0,,,,,
201.0,Jordan Walsh,SF,19.0,BOS,3.0,0.0,3.7,0.3,1.0,0.333,0.0,0.3,0.0,0.3,0.7,0.5,0.333,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.7,3819.0,603.0,0.0,743.7,57.0,0.0,70.3,0.0,11.100000000000001,,,,,
205.0,Peyton Watson,SF,21.0,DEN,10.0,0.0,9.0,0.6,2.4,0.25,0.3,1.2,0.25,0.3,1.2,0.25,0.313,0.3,0.6,0.5,0.2,1.3,1.5,0.4,0.0,0.6,0.3,0.9,1.8,4305.0,2050.0,0.0,1845.0,210.0,0.0,189.0,0.0,90.0,,,,,
208.0,Aaron Wiggins,SG,25.0,OKC,10.0,0.0,15.7,2.3,4.7,0.489,0.6,2.0,0.3,1.7,2.7,0.63,0.553,1.0,1.1,0.909,0.9,2.3,3.2,1.0,0.6,0.3,0.9,0.8,6.2,5200.0,2080.0,0.0,3265.6,250.0,0.0,392.5,0.0,157.0,,,,,
210.0,Jaylin Williams,C,21.0,OKC,10.0,0.0,12.7,1.6,3.3,0.485,0.9,2.2,0.409,0.7,1.1,0.636,0.621,0.3,0.4,0.75,0.4,2.8,3.2,1.5,0.4,0.3,0.3,1.1,4.4,4410.0,2100.0,0.0,2667.0,210.0,0.0,266.7,0.0,127.0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7736762361143543,0.2436953610440252,-1.44760424118437,3.1918215016047116,-2.649941843910864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.917119352755361,1.8934230575386732,-1.285163062016481,1.4673998109737876,-1.8246435052899972
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0877937912132465,1.7173828759806056,-2.707093038274072,2.326270197419968,1.9028736796810222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7965364191680275,-0.025968818704995122,-2.771215717331768,0.03819907103556858,-2.841103901319517
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1037513655375704,0.7487125344531655,-2.547237452499974,-1.6768289710073532,-1.9090808061263755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.150008369912391,-1.1097525150937022,-2.605998725881989,0.0013351001988776213,-0.3059530245125763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6747993443818068,2.5025077258064945,-1.23126158878354,0.9834320651180483,-0.9240309054780155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.345388288829029,-1.1089595378374808,-1.7293245460332147,0.16742397525650232,-1.0910108788679684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6825967324222026,1.0619902004850907,-2.0784041940851714,0.8742606200191028,-0.5070079120602881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.613698750413534,-0.7702866407373898,-2.2478345771041903,-0.7781274527004852,-1.1297861332736534
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2531246244666825,0.2832937185542221,-1.9849228822075227,1.0849347874873412,0.2770923996382365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14847725339860088,3.6762631337593645,-2.009189755380319,-2.037809636383244,-0.6439476380975505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.993676057382362,-0.8745086921735375,-2.0758745503375975,-2.1956220103887683,-2.718755964926123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73546485803511,0.19197331366828557,-2.939184033226138,-1.1531472872709472,0.30256251259018396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40017730672846047,-0.37601024321447535,0.2953880989674507,2.701776508276223,-1.1327280648037834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.183373484418036,-4.133945740029025,-2.8436963885189375,0.5111055736635655,1.2412383947184469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0431776307262235,-0.0497261289735948,1.8561306437125322,2.7903200206906305,-2.769644822681865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34776838616024863,-0.3177298081886374,-1.1995280179241798,1.7189810686355664,0.7617191776219666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.947049879388166,0.15991720261407497,-1.6264858138112597,0.43061303382294275,0.7720421388556521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3993051409641044,-1.2572365791155287,-0.5125284187005676,1.6980733570580215,0.4839141716012322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.002324143097572,-0.2824915755586951,-0.744564420781398,-1.0457434745697434,-0.801769890224464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6235502123354243,-0.7937357023035316,0.4784597692989084,2.549293056263954,-0.03354583025985773
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36006118947806864,-0.7862820010016222,1.4149253709459888,2.5033480058680695,-0.04525685692946088
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5892504382397737,3.2824946375358937,2.0437286574937095,-1.2698385354944957,-1.026870007516926
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5449897924643645,-0.4123857600908455,1.1755356361675873,0.008455992779781046,-2.0583531662378096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7648486690779692,-0.5006081101275832,0.0483185855809386,-0.4493999807785194,0.0875910885158425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.829489193350142,2.2417956217006054,-1.039435152209363,0.3079140806402802,2.0269266500389995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.311394740286724,-0.8065496465877078,-1.786039336881153,-1.3603015589915641,0.5830640598274122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.787857680816347,0.3097968672481183,0.548223088730248,0.5449083581756565,-1.1457301524565713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6670124876422667,-0.9117138386429008,1.8524446385638282,0.3651552183197347,-1.317261112584948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23726051180128377,0.1665833921078654,-0.7649418512186915,0.6578486783805182,1.85841627240024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.516544456317145,-2.4131075557561643,0.5390832844933682,0.8196070517173936,0.5472372122249477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8420261800052895,1.8385443835759612,0.7680434874651522,-3.2745311526018797,-1.0274549928247116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0527707177107337,-3.263052641671916,-1.0085283330305783,-0.06546208408863599,3.000044579735194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5403602125086242,1.4627907412736632,0.39525459853463735,-1.8518767891623196,-0.2596344825774682
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20413106120986266,-1.5054868953370302,0.2571319482907049,0.8830722697584572,1.4823121891393871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21251487722962006,1.4541395205012666,0.2682135650272205,-0.7983056752597605,3.229753623709326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.226094067394784,-1.3716546296684287,2.4561018111384287,1.2107655170950486,0.970786194354891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5921913645574306,1.7054682380632622,0.3845651176850304,0.042943348393160094,2.5296237147521103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.950947149723496,3.1330887901956324,2.9692761894345288,0.9212109955205912,0.8475656792533123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8683352298341465,1.2474494278854082,-0.19262238529161388,-2.7511219012355896,0.5670679739324433
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.349022327911467,0.5418242552061142,1.3864527749365751,-3.33371376666041,-1.4563612927367986
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.339736984072779,-0.4382860116313735,0.09365731931399941,-0.8551713709003164,1.0835937872421357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.335414963229724,-8.113385748036286,0.31263180050263234,-4.678871700044932,-1.5046079280179383
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.671162883982975,3.414457545916885,4.077455036347642,0.0541249413527729,-0.4736606851721954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.257629517044125,-2.5428969159399624,0.6269860716726647,-0.39745533587052895,2.3395145846080485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5389951296529819,-2.8004546508484,0.260086552645428,-0.4173138913104978,2.8800574307915947
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4977470252833434,3.328681101010759,1.16856581968139,-2.0226686193469225,3.44261181284581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.587908036328513,-1.6084383698148528,0.3494562240689935,-1.5862509982660933,0.4223226095288926
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3522948107483383,-1.5339325193482811,2.0527477426384424,0.8879475008729549,2.1620177775357647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.501731903892127,1.90124774088171,2.8644198049721954,-1.0953224498216214,0.8809795745031476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7170199075144691,0.00416122132821321,2.9275220027921565,-0.5259490548072032,-0.2148814396763329
