Player Id,Player Name,2022/2023,2023/2024,2024/2025,2024/2025.1,pca_1
363,Malachi Flynn,"$2,145,720 ","$3,873,024 ","$5,809,537 ",$0 ,0.4675037215406315
364,Cam Thomas,"$2,138,160 ","$2,240,160 ","$4,041,249 ","$5,993,172 ",0.47358524304010624
365,Luke Kornet,"$2,133,278 ","$2,413,304 ",$0 ,$0 ,0.47966676453958096
365,Dennis Smith,"$2,133,278 ",$0 ,$0 ,$0 ,0.47966676453958096
365,Damion Lee,"$2,133,278 ",$0 ,$0 ,$0 ,0.47966676453958096
365,Juan Toscano-Anderson,"$2,133,278 ",$0 ,$0 ,$0 ,0.47966676453958096
369,Desmond Bane,"$2,130,240 ","$3,845,083 ","$5,767,625 ",$0 ,0.5039928505374799
370,Jaden Springer,"$2,125,200 ","$2,226,240 ","$4,018,363 ","$5,987,361 ",0.5100743720369546
371,Day'Ron Sharpe,"$2,109,480 ","$2,210,040 ","$3,989,122 ","$5,983,683 ",0.5161558935364293
372,Santiago Aldama,"$2,094,120 ","$2,194,200 ","$3,960,531 ","$5,940,797 ",0.5222374150359042
373,Tony Bradley,"$2,036,318 ",$0 ,$0 ,$0 ,0.5283189365353789
373,Frank Ntilikina,"$2,036,318 ",$0 ,$0 ,$0 ,0.5283189365353789
375,Kenrich Williams,"$2,000,000 ","$6,175,000 ","$6,669,000 ","$7,163,000 ",0.5404819795343283
375,Garrison Mathews,"$2,000,000 ","$2,000,000 ","$2,230,253 ",$0 ,0.5404819795343283
375,Jaylin Williams,"$2,000,000 ","$2,000,000 ","$2,019,699 ","$2,187,699 ",0.5404819795343283
375,Caleb Houstan,"$2,000,000 ","$2,000,000 ","$2,019,699 ","$2,187,451 ",0.5404819795343283
375,Jeremiah Robinson-Earl,"$2,000,000 ","$1,900,000 ","$1,988,598 ",$0 ,0.5404819795343283
380,Shake Milton,"$1,997,718 ",$0 ,$0 ,$0 ,0.5708895870317019
381,Edmond Sumner,"$1,968,175 ","$2,239,943 ",$0 ,$0 ,0.5769711085311767
381,Aaron Holiday,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
381,Yuta Watanabe,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
381,Theo Pinson,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
381,Thomas Bryant,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
381,Troy Brown,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
381,Josh Okogie,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
381,Drew Eubanks,"$1,968,175 ",$0 ,$0 ,$0 ,0.5769711085311767
389,Daniel Gafford,"$1,930,681 ","$12,402,000 ","$13,394,160 ","$14,386,320 ",0.6256232805269746
389,Terance Mann,"$1,930,681 ","$10,576,923 ","$11,423,077 ",$0 ,0.6256232805269746
389,Dean Wade,"$1,930,681 ","$5,709,877 ","$6,166,667 ","$6,623,456 ",0.6256232805269746
389,Jaylen Nowell,"$1,930,681 ",$0 ,$0 ,$0 ,0.6256232805269746
389,Naz Reid,"$1,930,681 ",$0 ,$0 ,$0 ,0.6256232805269746
389,Jalen McDaniels,"$1,930,681 ",$0 ,$0 ,$0 ,0.6256232805269746
395,Chimezie Metu,"$1,910,860 ",$0 ,$0 ,$0 ,0.6621124095238229
396,Davon Reed,"$1,902,133 ",$0 ,$0 ,$0 ,0.6681939310232976
396,KZ Okpala,"$1,902,133 ",$0 ,$0 ,$0 ,0.6681939310232976
398,Killian Tillie,"$1,901,625 ",$0 ,$0 ,$0 ,0.6803569740222472
399,Vernon Carey,"$1,882,621 ","$1,997,238 ",$0 ,$0 ,0.6864384955217219
400,Wenyen Gabriel,"$1,878,720 ",$0 ,$0 ,$0 ,0.6925200170211966
400,Thanasis Antetokounmpo,"$1,878,720 ",$0 ,$0 ,$0 ,0.6925200170211966
400,Moritz Wagner,"$1,878,720 ",$0 ,$0 ,$0 ,0.6925200170211966
400,Keita Bates-Diop,"$1,878,720 ",$0 ,$0 ,$0 ,0.6925200170211966
404,Oshae Brissett,"$1,846,738 ",$0 ,$0 ,$0 ,0.7168461030190955
405,Isaiah Joe,"$1,836,090 ","$1,997,238 ","$2,164,993 ",$0 ,0.7229276245185702
405,Anthony Gill,"$1,836,090 ","$1,997,238 ",$0 ,$0 ,0.7229276245185702
405,Nathan Knight,"$1,836,090 ","$1,997,238 ",$0 ,$0 ,0.7229276245185702
405,Justin Jackson,"$1,836,090 ",$0 ,$0 ,$0 ,0.7229276245185702
405,Ryan Arcidiacono,"$1,836,090 ",$0 ,$0 ,$0 ,0.7229276245185702
410,Javonte Green,"$1,815,677 ",$0 ,$0 ,$0 ,0.7533352320159439
410,Max Strus,"$1,815,677 ",$0 ,$0 ,$0 ,0.7533352320159439
410,Gabe Vincent,"$1,815,677 ",$0 ,$0 ,$0 ,0.7533352320159439
413,Herb Jones,"$1,785,000 ","$1,836,096 ",$0 ,$0 ,0.771579796514368
414,KJ Martin,"$1,782,621 ","$1,930,681 ",$0 ,$0 ,0.7776613180138428
414,Nick Richards,"$1,782,621 ","$5,000,000 ","$5,000,000 ","$5,000,000 ",0.7776613180138428
414,Lamar Stevens,"$1,782,621 ","$1,930,681 ",$0 ,$0 ,0.7776613180138428
414,Tyrell Terry,"$1,782,621 ",$0 ,$0 ,$0 ,0.7776613180138428
414,Xavier Tillman,"$1,782,621 ","$1,930,681 ",$0 ,$0 ,0.7776613180138428
414,Naji Marshall,"$1,782,621 ","$1,930,681 ",$0 ,$0 ,0.7776613180138428
414,Paul Reed,"$1,782,621 ",$0 ,$0 ,$0 ,0.7776613180138428
414,Tre Jones,"$1,782,621 ",$0 ,$0 ,$0 ,0.7776613180138428
422,Haywood Highsmith,"$1,752,638 ","$1,902,137 ",$0 ,$0 ,0.8263134900096406
422,Omer Yurtseven,"$1,752,638 ",$0 ,$0 ,$0 ,0.8263134900096406
424,Leandro Bolmaro,"$1,709,300 ",$0 ,$0 ,$0 ,0.8384765330085902
425,Terry Taylor,"$1,703,902 ",$0 ,$0 ,$0 ,0.8445580545080649
426,Jared Butler,"$1,674,655 ",$0 ,$0 ,$0 ,0.8506395760075396
427,Jericho Sims,"$1,639,842 ","$1,927,896 ","$2,092,344 ",$0 ,0.8567210975070143
428,Sam Hauser,"$1,637,966 ","$1,927,896 ","$2,092,344 ",$0 ,0.862802619006489
428,Kessler Edwards,"$1,637,966 ","$1,927,896 ",$0 ,$0 ,0.862802619006489
430,Isaiah Todd,"$1,575,000 ","$1,836,096 ","$1,988,598 ",$0 ,0.8749656620054385
431,Vit Krejci,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 ,0.8810471835049133
431,JT Thor,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 ,0.8810471835049133
431,Marko Simonovic,"$1,563,518 ","$1,836,096 ",$0 ,$0 ,0.8810471835049133
431,BJ Boston,"$1,563,518 ","$1,836,096 ",$0 ,$0 ,0.8810471835049133
431,Jason Preston,"$1,563,518 ","$1,836,096 ",$0 ,$0 ,0.8810471835049133
431,Aaron Wiggins,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 ,0.8810471835049133
431,Trendon Watford,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 ,0.8810471835049133
431,Ayo Dosunmu,"$1,563,518 ",$0 ,$0 ,$0 ,0.8810471835049133
431,Isaiah Livers,"$1,563,518 ","$1,836,096 ",$0 ,$0 ,0.8810471835049133
431,Daishen Nix,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 ,0.8810471835049133
431,Austin Reaves,"$1,563,518 ",$0 ,$0 ,$0 ,0.8810471835049133
431,Jose Alvarado,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 ,0.8810471835049133
431,Miles McBride,"$1,563,518 ","$1,836,096 ",$0 ,$0 ,0.8810471835049133
431,Jock Landale,"$1,563,518 ",$0 ,$0 ,$0 ,0.8810471835049133
431,Greg Brown,"$1,563,518 ",$0 ,$0 ,$0 ,0.8810471835049133
431,Dalano Banton,"$1,563,518 ",$0 ,$0 ,$0 ,0.8810471835049133
447,Kenneth Lofton,"$1,505,966 ","$1,719,864 ","$2,019,699 ","$2,187,699 ",0.9783515274965089
448,Christian Koloko,"$1,500,000 ","$1,719,864 ","$2,019,699 ",$0 ,0.9844330489959837
449,Bryce McGowens,"$1,461,055 ","$1,719,864 ","$2,019,699 ","$2,187,699 ",0.9905145704954584
450,Eric Bledsoe,"$1,300,000 ","$1,300,000 ","$1,300,000 ",$0 ,0.9965960919949332
451,Jordan Goodwin,"$1,280,206 ","$1,927,896 ","$2,092,344 ",$0 ,1.0026776134944078
452,Kennedy Chandler,"$1,200,000 ","$1,719,864 ","$2,019,699 ","$2,187,699 ",1.0087591349938825
453,Noah Vonleh,"$1,160,955 ",$0 ,$0 ,$0 ,1.0148406564933572
454,Sandro Mamukelashvili,"$1,116,112 ",$0 ,$0 ,$0 ,1.020922177992832
455,Sam Merrill,"$1,105,522 ","$1,997,238 ","$2,164,993 ",$0 ,1.0270036994923066
456,Zhaire Smith,"$1,068,200 ",$0 ,$0 ,$0 ,1.0330852209917814
457,Tyrese Martin,"$1,017,781 ","$1,719,864 ",$0 ,$0 ,1.039166742491256
457,Jaden Hardy,"$1,017,781 ","$1,719,864 ","$2,019,699 ",$0 ,1.039166742491256
457,Ryan Rollins,"$1,017,781 ","$1,719,864 ","$2,019,699 ",$0 ,1.039166742491256
457,Max Christie,"$1,017,781 ","$1,719,864 ",$0 ,$0 ,1.039166742491256
457,Josh Minott,"$1,017,781 ","$1,719,864 ","$2,019,699 ","$2,187,699 ",1.039166742491256
457,Jabari Walker,"$1,017,781 ","$1,719,864 ","$2,019,699 ",$0 ,1.039166742491256
463,Eugene Omoruyi,"$1,013,119 ","$1,927,896 ",$0 ,$0 ,1.0756558714881046
464,Kris Dunn,"$1,000,001 ","$2,586,484 ",$0 ,$0 ,1.0817373929875793
465,Kyle Singler,"$999,200 ",$0 ,$0 ,$0 ,1.087818914487054
466,Ishmail Wainright,"$980,057 ","$1,927,896 ",$0 ,$0 ,1.0939004359865288
467,Admiral Schofield,"$877,940 ","$1,997,238 ",$0 ,$0 ,1.0999819574860035
468,Justin Champagnie,"$853,241 ","$1,927,896 ",$0 ,$0 ,1.1060634789854782
469,Trevelin Queen,"$838,891 ",$0 ,$0 ,$0 ,1.112145000484953
470,Moses Brown,"$824,041 ",$0 ,$0 ,$0 ,1.1182265219844276
471,Matt Ryan,"$806,097 ","$1,761,752 ",$0 ,$0 ,1.1243080434839023
472,DaQuan Jeffries,"$799,403 ","$2,066,585 ",$0 ,$0 ,1.130389564983377
473,PJ Dozier,"$784,654 ","$2,413,304 ",$0 ,$0 ,1.1364710864828518
474,Cody Zeller,"$743,922 ",$0 ,$0 ,$0 ,1.1425526079823265
475,Meyers Leonard,"$713,558 ",$0 ,$0 ,$0 ,1.1486341294818012
476,Nik Stauskas,"$702,311 ","$702,311 ","$702,311 ",$0 ,1.154715650981276
477,Anthony Lamb,"$694,878 ","$1,761,752 ",$0 ,$0 ,1.1607971724807506
478,Michael Carter-Williams,"$652,829 ","$3,051,144 ",$0 ,$0 ,1.1668786939802256
479,DJ Augustin,"$633,938 ",$0 ,$0 ,$0 ,1.1729602154797003
480,Duane Washington Jr,"$628,802 ",$0 ,$0 ,$0 ,1.179041736979175
481,Carlik Jones,"$612,162 ","$1,927,896 ","$2,092,344 ",$0 ,1.1851232584786497
482,Juwan Morgan,"$576,230 ","$576,230 ","$576,230 ",$0 ,1.1912047799781245
483,Malik Fitts,"$555,217 ","$555,217 ","$555,217 ",$0 ,1.1972863014775992
484,Luka Samanic,"$538,317 ","$2,066,585 ",$0 ,$0 ,1.203367822977074
485,David Duke,"$531,283 ","$1,761,752 ",$0 ,$0 ,1.2094493444765486
486,Trevor Keels,"$520,589 ",$0 ,$0 ,$0 ,1.2155308659760233
487,Dereon Seabron,"$511,816 ","$547,349 ",$0 ,$0 ,1.221612387475498
488,Cole Swider,"$508,891 ","$547,349 ",$0 ,$0 ,1.2276939089749728
488,Vince Williams Jr,"$508,891 ","$547,349 ",$0 ,$0 ,1.2276939089749728
488,EJ Liddell,"$508,891 ","$547,349 ",$0 ,$0 ,1.2276939089749728
488,Kevon Harris,"$508,891 ","$547,349 ",$0 ,$0 ,1.2276939089749728
488,Micah Potter,"$508,891 ","$547,349 ",$0 ,$0 ,1.2276939089749728
488,Trent Forrest,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,JD Davison,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Mfiondu Kabengele,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Malcolm Hill,"$508,891 ",$0 ,$0 ,$0 ,1.2276939089749728
488,Mamadi Diakite,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Isaiah Mobley,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,McKinley Wright,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Collin Gillespie,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Jack White,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Buddy Boeheim,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Darius Days,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Trevor Hudgins,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Kendall Brown,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Moussa Diabate,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Scottie Pippen Jr,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Jamal Cain,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,AJ Green,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Luka Garza,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Keon Ellis,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Neemias Queta,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Dominick Barlow,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Julian Champagnie,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Jeff Dowtin,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Ron Harper Jr,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
488,Johnny Juzang,"$508,891 ","$1,761,752 ",$0 ,$0 ,1.2276939089749728
518,John Butler,"$503,041 ","$1,761,752 ",$0 ,$0 ,1.4101395539592148
519,Chima Moneke,"$500,000 ",$0 ,$0 ,$0 ,1.4162210754586895
520,Facundo Campazzo,"$464,299 ",$0 ,$0 ,$0 ,1.4223025969581642
521,Orlando Robinson,"$386,055 ","$1,761,752 ",$0 ,$0 ,1.428384118457639
522,Dru Smith,"$374,357 ",$0 ,$0 ,$0 ,1.4344656399571136
523,AJ Lawson,"$371,432 ","$1,761,752 ",$0 ,$0 ,1.4405471614565883
524,Jared Rhoden,"$307,089 ","$1,761,752 ",$0 ,$0 ,1.446628682956063
524,Louis King,"$307,089 ","$1,761,752 ",$0 ,$0 ,1.446628682956063
526,Robert Woodard,"$300,000 ",$0 ,$0 ,$0 ,1.4587917259550125
527,Didi Louzada,"$268,032 ","$268,032 ","$268,032 ","$268,032 ",1.4648732474544872
528,Jarrett Culver,"$260,295 ",$0 ,$0 ,$0 ,1.470954768953962
529,Olivier Sarr,"$257,371 ",$0 ,$0 ,$0 ,1.4770362904534369
530,Alondes Williams,"$254,446 ",$0 ,$0 ,$0 ,1.4831178119529116
531,DJ Wilson,"$250,000 ",$0 ,$0 ,$0 ,1.4891993334523863
532,Donovan Williams,"$239,822 ","$1,761,752 ",$0 ,$0 ,1.495280854951861
533,Quenton Jackson,"$219,630 ","$547,349 ",$0 ,$0 ,1.5013623764513357
534,Chris Silva,"$211,045 ",$0 ,$0 ,$0 ,1.5074438979508105
535,Tyler Dorsey,"$201,802 ",$0 ,$0 ,$0 ,1.5135254194502852
535,Braxton Key,"$201,802 ",$0 ,$0 ,$0 ,1.5135254194502852
537,Jordan Hall,"$193,027 ",$0 ,$0 ,$0 ,1.5256884624492346
538,Alize Johnson,"$192,293 ",$0 ,$0 ,$0 ,1.5317699839487093
539,Kostas Antetokounmpo,"$172,555 ",$0 ,$0 ,$0 ,1.537851505448184
540,Devon Dotson,"$169,630 ",$0 ,$0 ,$0 ,1.5439330269476588
541,Mac McClung,"$160,856 ","$1,761,752 ",$0 ,$0 ,1.5500145484471335
542,Willie Cauley-Stein,"$155,738 ",$0 ,$0 ,$0 ,1.5560960699466082
543,Nate Darling,"$152,082 ",$0 ,$0 ,$0 ,1.562177591446083
544,Xavier Cooks,"$140,384 ","$1,719,864 ","$2,019,699 ","$2,187,451 ",1.5682591129455576
544,Keaton Wallace,"$140,384 ",$0 ,$0 ,$0 ,1.5682591129455576
546,Shaquille Harrison,"$134,862 ","$2,413,304 ",$0 ,$0 ,1.5804221559445073
547,Feron Hunt,"$131,610 ",$0 ,$0 ,$0 ,1.586503677443982
548,Lester Quinones,"$129,405 ",$0 ,$0 ,$0 ,1.5925851989434567
549,Troy Williams,"$122,741 ",$0 ,$0 ,$0 ,1.5986667204429315
550,Xavier Moon,"$116,986 ",$0 ,$0 ,$0 ,1.6047482419424062
550,Jamaree Bouyea,"$116,986 ",$0 ,$0 ,$0 ,1.6047482419424062
550,Jay Huff,"$116,986 ",$0 ,$0 ,$0 ,1.6047482419424062
553,Skylar Mays,"$116,574 ",$0 ,$0 ,$0 ,1.6229928064408303
554,Frank Jackson,"$113,114 ",$0 ,$0 ,$0 ,1.629074327940305
555,Michael Foster,"$106,288 ",$0 ,$0 ,$0 ,1.6351558494397798
556,Deonte Burton,"$105,522 ",$0 ,$0 ,$0 ,1.6412373709392545
556,Jarrell Brantley,"$105,522 ",$0 ,$0 ,$0 ,1.6412373709392545
558,Xavier Sneed,"$102,910 ","$547,349 ",$0 ,$0 ,1.653400413938204
559,Justin Lewis,"$102,363 ",$0 ,$0 ,$0 ,1.6594819354376786
560,Lindell Wigginton,"$99,438 ","$547,349 ",$0 ,$0 ,1.6655634569371534
561,Jordan Schakel,"$96,514 ",$0 ,$0 ,$0 ,1.671644978436628
562,Demetrius Jackson,"$92,857 ","$92,857 ",$0 ,$0 ,1.6777264999361028
563,Stanley Umude,"$58,493 ",$0 ,$0 ,$0 ,1.6838080214355777
564,Jeenathan Williams,"$52,644 ","$1,719,864 ",$0 ,$0 ,1.6898895429350524
565,DJ Steward,"$50,000 ",$0 ,$0 ,$0 ,1.6959710644345272
565,Armoni Brooks,"$50,000 ",$0 ,$0 ,$0 ,1.6959710644345272
567,Jay Scrubb,"$49,719 ","$547,349 ",$0 ,$0 ,1.7081341074334766
568,Justin Minaya,"$35,096 ",$0 ,$0 ,$0 ,1.7142156289329513
569,Kobi Simmons,"$32,795 ","$2,066,585 ",$0 ,$0 ,1.720297150432426
570,Gabe York,"$32,171 ",$0 ,$0 ,$0 ,1.7263786719319008
571,Ibou Badji,"$18,226 ","$1,761,752 ",$0 ,$0 ,1.7324601934313755
572,Tristan Thompson,"$16,700 ",$0 ,$0 ,$0 ,1.7385417149308502
573,RaiQuan Gray,"$5,849 ","$547,349 ",$0 ,$0 ,1.744623236430325
573,Jacob Gilyard,"$5,849 ","$547,349 ",$0 ,$0 ,1.744623236430325
